"geoid","geolevel","year","education_score","education_rnk","education_state_rnk"
"86000US13211","zcta","2019","90.82","28.5514","14.6584"
"86000US13212","zcta","2019","115.2","79.6105","65.7764"
"86000US13214","zcta","2019","126.19","91.276","83.6646"
"86000US13215","zcta","2019","125.39","90.6971","82.7329"
"86000US13219","zcta","2019","117.54","82.7728","70"
"86000US13224","zcta","2019","122.85","88.4751","78.6957"
"86000US13290","zcta","2019",NA,NA,NA
"86000US01330","zcta","2019","117.65","82.9033","38.7226"
"86000US13301","zcta","2019","138.63","97.7312","94.8447"
"86000US13302","zcta","2019","69.92","5.9666","1.4907"
"86000US13303","zcta","2019","100.78","51.1495","32.7329"
"86000US13304","zcta","2019","127.92","92.5576","85.9627"
"86000US13305","zcta","2019","106","63.2132","44.9689"
"86000US13308","zcta","2019","99.28","47.3547","29.3789"
"86000US13309","zcta","2019","100.02","49.232","31.0559"
"86000US01331","zcta","2019","102.16","54.3453","12.9741"
"86000US13310","zcta","2019","98.34","45.0858","27.7019"
"86000US13312","zcta","2019","102.52","55.1919","36.7081"
"86000US13313","zcta","2019","81.57","14.7107","5.528"
"86000US13314","zcta","2019","116.67","81.5514","68.1677"
"86000US13315","zcta","2019","94.44","35.987","19.6273"
"86000US13316","zcta","2019","99.13","46.9832","29.0062"
"86000US13317","zcta","2019","95.45","38.3228","21.2733"
"86000US13318","zcta","2019","103.42","57.3369","38.8199"
"86000US13319","zcta","2019","107.69","66.8808","48.8509"
"86000US13320","zcta","2019","97.16","42.2481","24.9379"
"86000US13321","zcta","2019","116.49","81.3272","68.0124"
"86000US13322","zcta","2019","109.99","71.4051","54.8447"
"86000US13323","zcta","2019","119.79","85.5938","74.7826"
"86000US13324","zcta","2019","103.53","57.5678","39.3789"
"86000US13325","zcta","2019","103.84","58.2907","40.3106"
"86000US13326","zcta","2019","121.92","87.6686","77.5155"
"86000US13327","zcta","2019","91.07","29.0265","15.1242"
"86000US13328","zcta","2019","109.88","71.2044","54.441"
"86000US13329","zcta","2019","94.12","35.2675","19.0994"
"86000US13331","zcta","2019",NA,NA,NA
"86000US13332","zcta","2019","96.44","40.6586","23.323"
"86000US13333","zcta","2019",NA,NA,NA
"86000US13334","zcta","2019","59.3","2.918","0.559"
"86000US13335","zcta","2019","104.2","59.231","40.9938"
"86000US13337","zcta","2019","127.13","92.0021","85.1863"
"86000US13338","zcta","2019","103.5","57.5076","39.1304"
"86000US13339","zcta","2019","85.4","19.573","7.8882"
"86000US13340","zcta","2019","100.2","49.734","31.5839"
"86000US13341","zcta","2019","136.91","97.1556","93.7888"
"86000US13342","zcta","2019","83.46","17.0967","6.5217"
"86000US13343","zcta","2019","100.54","50.5505","32.2981"
"86000US13345","zcta","2019","109.68","70.8396","53.9752"
"86000US13346","zcta","2019","117.98","83.2848","71.0248"
"86000US13348","zcta","2019","101.13","51.9192","33.6646"
"86000US13350","zcta","2019","98.21","44.7177","27.3292"
"86000US13352","zcta","2019",NA,NA,NA
"86000US13353","zcta","2019",NA,NA,NA
"86000US13354","zcta","2019","107.28","65.9773","47.8261"
"86000US13355","zcta","2019","90.66","28.21","14.472"
"86000US13357","zcta","2019","109.4","70.341","53.5404"
"86000US13360","zcta","2019","88.11","23.9133","10.6832"
"86000US13361","zcta","2019","108.19","67.8346","50.559"
"86000US13362","zcta","2019","74.51","8.5065","2.6708"
"86000US13363","zcta","2019","97.68","43.4227","25.9627"
"86000US13364","zcta","2019",NA,NA,NA
"86000US13365","zcta","2019","98.7","46.0027","28.323"
"86000US13367","zcta","2019","100.97","51.5611","33.2609"
"86000US13368","zcta","2019","95.7","38.8482","21.8944"
"86000US01337","zcta","2019","112.34","75.4543","27.7445"
"86000US01338","zcta","2019","115.72","80.3735","35.1297"
"86000US01339","zcta","2019","108.54","68.554","20.5589"
"86000US01340","zcta","2019","111.85","74.7114","26.3473"
"86000US13402","zcta","2019","100.6","50.691","32.4845"
"86000US13403","zcta","2019",NA,NA,NA
"86000US13404","zcta","2019","88.85","24.9741","11.6149"
"86000US13406","zcta","2019","100.87","51.3335","33.0435"
"86000US13407","zcta","2019","92.39","31.5899","16.5839"
"86000US13408","zcta","2019",NA,NA,NA
"86000US13409","zcta","2019","97.59","43.2286","25.7453"
"86000US01341","zcta","2019","132.54","95.2281","76.0479"
"86000US13410","zcta","2019","109.61","70.7124","53.8509"
"86000US13411","zcta","2019","92.94","32.7444","17.3913"
"86000US13413","zcta","2019","123.4","88.9268","79.472"
"86000US13415","zcta","2019",NA,NA,NA
"86000US13416","zcta","2019","104.17","59.144","40.9317"
"86000US13417","zcta","2019","111.75","74.5407","58.882"
"86000US13418","zcta","2019","100.84","51.2532","32.9814"
"86000US01342","zcta","2019","114.65","78.978","32.9341"
"86000US13420","zcta","2019","91","28.8994","14.9689"
"86000US13421","zcta","2019","108.11","67.6706","50.1863"
"86000US13424","zcta","2019","105.97","63.1061","44.8447"
"86000US13425","zcta","2019","97.19","42.3083","25.0311"
"86000US13428","zcta","2019","87.69","23.167","10.2484"
"86000US01343","zcta","2019",NA,NA,NA
"86000US13431","zcta","2019","105.86","62.8685","44.5652"
"86000US13433","zcta","2019","94.47","36.074","19.7516"
"86000US13435","zcta","2019","117.01","82.0366","68.9441"
"86000US13436","zcta","2019",NA,NA,NA
"86000US13437","zcta","2019","96.53","40.8359","23.5404"
"86000US13438","zcta","2019","106.96","65.3147","46.8634"
"86000US13439","zcta","2019","97.21","42.3485","25.1242"
"86000US01344","zcta","2019","99.45","47.8232","9.98"
"86000US13440","zcta","2019","98.93","46.5114","28.6335"
"86000US13441","zcta","2019","126.66","91.6307","84.472"
"86000US13450","zcta","2019",NA,NA,NA
"86000US13452","zcta","2019","83.26","16.8424","6.3975"
"86000US13454","zcta","2019","81.39","14.4865","5.3416"
"86000US13456","zcta","2019","115.91","80.6077","66.7702"
"86000US13459","zcta","2019","104.55","60.0375","41.4907"
"86000US01346","zcta","2019","124.13","89.6563","57.2854"
"86000US13460","zcta","2019","80.83","13.8206","5.1553"
"86000US13461","zcta","2019","116.95","81.9295","68.8199"
"86000US13464","zcta","2019","86.65","21.4737","9.0062"
"86000US13468","zcta","2019","89.85","26.7075","13.2919"
"86000US13469","zcta","2019","103.48","57.4708","39.0062"
"86000US01347","zcta","2019","117.79","83.0204","39.8204"
"86000US13470","zcta","2019","80.82","13.8038","5.0932"
"86000US13471","zcta","2019","89.12","25.4693","12.1118"
"86000US13472","zcta","2019",NA,NA,NA
"86000US13473","zcta","2019","107.87","67.2289","49.3168"
"86000US13475","zcta","2019",NA,NA,NA
"86000US13476","zcta","2019","112.23","75.2803","60.0621"
"86000US13477","zcta","2019","112.6","75.906","60.6832"
"86000US13478","zcta","2019","101.65","53.1941","34.9689"
"86000US13480","zcta","2019","105.07","61.2556","42.6708"
"86000US13483","zcta","2019","89.28","25.737","12.2981"
"86000US13484","zcta","2019","90.01","27.0154","13.6025"
"86000US13485","zcta","2019","96.75","41.3011","23.9752"
"86000US13486","zcta","2019","103.29","57.0625","38.5093"
"86000US13488","zcta","2019","108.71","68.8585","51.677"
"86000US13489","zcta","2019","91.27","29.3946","15.3416"
"86000US01349","zcta","2019","109.44","70.4247","22.5549"
"86000US13490","zcta","2019","117.41","82.5787","69.6273"
"86000US13491","zcta","2019","97.62","43.3022","25.8385"
"86000US13492","zcta","2019","116.84","81.7689","68.6957"
"86000US13493","zcta","2019","78.41","11.4814","3.913"
"86000US13494","zcta","2019","98.96","46.6084","28.6957"
"86000US13495","zcta","2019","104.54","60.0174","41.4286"
"86000US01350","zcta","2019",NA,NA,NA
"86000US13501","zcta","2019","82.58","15.9455","5.9627"
"86000US13502","zcta","2019","103.6","57.7753","39.6894"
"86000US01351","zcta","2019","118.34","83.77","41.3174"
"86000US01354","zcta","2019","121.34","87.1131","50"
"86000US01355","zcta","2019","117.7","82.9468","39.022"
"86000US01360","zcta","2019","111.05","73.3695","25.1497"
"86000US13601","zcta","2019","101.72","53.338","35.4037"
"86000US13602","zcta","2019",NA,NA,NA
"86000US13603","zcta","2019","114.21","78.302","63.913"
"86000US13605","zcta","2019","96.81","41.4617","24.0373"
"86000US13606","zcta","2019","108.04","67.5802","50"
"86000US13607","zcta","2019","116.47","81.3104","67.9503"
"86000US13608","zcta","2019","88.8","24.8938","11.5217"
"86000US13612","zcta","2019","119.77","85.5704","74.6584"
"86000US13613","zcta","2019","98.11","44.4935","27.0186"
"86000US13614","zcta","2019","83.98","17.7158","6.8944"
"86000US13615","zcta","2019","105.43","61.9918","43.6335"
"86000US13616","zcta","2019","101.26","52.2337","34.0683"
"86000US13617","zcta","2019","124","89.5225","80.4037"
"86000US13618","zcta","2019","109.27","70.003","53.2298"
"86000US13619","zcta","2019","99.12","46.9698","28.9441"
"86000US13620","zcta","2019","96.95","41.7261","24.2547"
"86000US13621","zcta","2019","108.02","67.5334","49.9379"
"86000US13622","zcta","2019","110.21","71.8971","55.6522"
"86000US13623","zcta","2019",NA,NA,NA
"86000US13624","zcta","2019","105.49","62.0955","43.7578"
"86000US13625","zcta","2019","109.89","71.2211","54.5652"
"86000US13626","zcta","2019","100.56","50.594","32.3602"
"86000US13628","zcta","2019","114.14","78.2284","63.8199"
"86000US13630","zcta","2019","74.09","8.2087","2.4845"
"86000US13633","zcta","2019","100.81","51.2064","32.795"
"86000US13634","zcta","2019","105.69","62.5272","44.3478"
"86000US13635","zcta","2019","103.61","57.8054","39.7826"
"86000US13636","zcta","2019","100.34","50.0887","32.0186"
"86000US13637","zcta","2019","107.57","66.6767","48.3851"
"86000US13638","zcta","2019","106.36","64.0498","45.6522"
"86000US13639","zcta","2019","93.11","33.069","17.7019"
"86000US01364","zcta","2019","102.84","56.0151","13.3733"
"86000US13640","zcta","2019","122.61","88.2341","78.2609"
"86000US13641","zcta","2019",NA,NA,NA
"86000US13642","zcta","2019","96.25","40.1231","22.9814"
"86000US13643","zcta","2019",NA,NA,NA
"86000US13646","zcta","2019","80.93","13.9343","5.2174"
"86000US13647","zcta","2019",NA,NA,NA
"86000US13648","zcta","2019","94.11","35.2408","19.0062"
"86000US13650","zcta","2019","107.01","65.4151","47.1429"
"86000US13651","zcta","2019",NA,NA,NA
"86000US13652","zcta","2019","94.65","36.4488","20.0932"
"86000US13654","zcta","2019","80","13.0107","4.5342"
"86000US13655","zcta","2019","107.7","66.9043","48.9441"
"86000US13656","zcta","2019","78.18","11.3007","3.8509"
"86000US13658","zcta","2019","93.44","33.7617","18.1988"
"86000US13659","zcta","2019","97.56","43.1784","25.6522"
"86000US01366","zcta","2019","114.76","79.0884","33.1337"
"86000US13660","zcta","2019","98.64","45.8555","28.1988"
"86000US13661","zcta","2019","107.25","65.9137","47.7019"
"86000US13662","zcta","2019","99.02","46.7456","28.7578"
"86000US13664","zcta","2019","84.71","18.6628","7.3292"
"86000US13665","zcta","2019","70.12","6.0436","1.6149"
"86000US13666","zcta","2019","97.44","42.8772","25.5901"
"86000US13667","zcta","2019","88.95","25.1815","11.7391"
"86000US13668","zcta","2019","110.15","71.8101","55.4969"
"86000US13669","zcta","2019","91.58","30.0171","15.559"
"86000US01367","zcta","2019","100.67","50.8583","11.1776"
"86000US13670","zcta","2019","71.16","6.5556","1.8634"
"86000US13672","zcta","2019","115.31","79.7678","65.9317"
"86000US13673","zcta","2019","99.32","47.4484","29.441"
"86000US13674","zcta","2019",NA,NA,NA
"86000US13675","zcta","2019","92","30.8503","16.1491"
"86000US13676","zcta","2019","124.07","89.5927","80.528"
"86000US13677","zcta","2019",NA,NA,NA
"86000US13678","zcta","2019","117.37","82.5285","69.441"
"86000US13679","zcta","2019","95.45","38.3228","21.2733"
"86000US01368","zcta","2019","109.18","69.819","21.7565"
"86000US13680","zcta","2019","58.41","2.7942","0.4969"
"86000US13681","zcta","2019","87.37","22.655","9.6894"
"86000US13682","zcta","2019","96.59","40.9296","23.6335"
"86000US13684","zcta","2019","112.31","75.4175","60.1242"
"86000US13685","zcta","2019","125.38","90.687","82.6708"
"86000US13687","zcta","2019","117.97","83.2748","70.9317"
"86000US13690","zcta","2019","97.97","44.1455","26.646"
"86000US13691","zcta","2019","100.16","49.5834","31.4596"
"86000US13692","zcta","2019",NA,NA,NA
"86000US13693","zcta","2019","108.86","69.1196","51.9255"
"86000US13694","zcta","2019","119.45","85.219","74.0994"
"86000US13695","zcta","2019",NA,NA,NA
"86000US13696","zcta","2019",NA,NA,NA
"86000US13697","zcta","2019","108.24","67.9249","50.6211"
"86000US01370","zcta","2019","115.54","80.1091","34.7305"
"86000US01373","zcta","2019","123.77","89.3116","56.6866"
"86000US13730","zcta","2019","104.25","59.3816","41.1801"
"86000US13731","zcta","2019","99.44","47.7964","29.5652"
"86000US13732","zcta","2019","118.28","83.6964","71.8634"
"86000US13733","zcta","2019","93.49","33.8587","18.2919"
"86000US13734","zcta","2019","93.29","33.4136","18.0745"
"86000US13736","zcta","2019","103.89","58.4312","40.4348"
"86000US13739","zcta","2019","98.07","44.3965","26.9565"
"86000US13740","zcta","2019","117.98","83.2848","71.0248"
"86000US13743","zcta","2019","114.13","78.205","63.7267"
"86000US13744","zcta","2019","110.74","72.8006","56.9565"
"86000US13746","zcta","2019","107.68","66.8641","48.7578"
"86000US13748","zcta","2019","91.12","29.1269","15.2174"
"86000US01375","zcta","2019","125.55","90.7974","60.8782"
"86000US13750","zcta","2019","98.32","45.0223","27.6398"
"86000US13751","zcta","2019","112.19","75.22","60"
"86000US13752","zcta","2019","101.48","52.7591","34.5342"
"86000US13753","zcta","2019","117.81","83.0539","70.3727"
"86000US13754","zcta","2019","90.63","28.1498","14.4099"
"86000US13755","zcta","2019","96.63","41.02","23.7888"
"86000US13756","zcta","2019","99.27","47.3212","29.3168"
"86000US13757","zcta","2019","99.99","49.1785","30.9006"
"86000US01376","zcta","2019","103.94","58.545","14.5709"
"86000US13760","zcta","2019","114.57","78.8375","64.8447"
"86000US13774","zcta","2019",NA,NA,NA
"86000US13775","zcta","2019","113.87","77.8469","63.2919"
"86000US13776","zcta","2019","122.03","87.7723","77.7329"
"86000US13777","zcta","2019","110.15","71.8101","55.4969"
"86000US13778","zcta","2019","109.06","69.5814","52.4845"
"86000US01378","zcta","2019","108.88","69.1497","21.1577"
"86000US13780","zcta","2019","100.31","50.005","31.9255"
"86000US13782","zcta","2019","108.99","69.4308","52.2981"
"86000US13783","zcta","2019","91.58","30.0171","15.559"
"86000US13784","zcta","2019","115.6","80.2195","66.3354"
"86000US13786","zcta","2019","99.21","47.1673","29.1304"
"86000US13787","zcta","2019","96.83","41.4985","24.1304"
"86000US13788","zcta","2019","89.38","25.9211","12.6087"
"86000US01379","zcta","2019","115.69","80.3199","34.9301"
"86000US13790","zcta","2019","108.82","69.0225","51.8634"
"86000US13794","zcta","2019",NA,NA,NA
"86000US13795","zcta","2019","102.13","54.2616","36.087"
"86000US13796","zcta","2019","113.56","77.4153","62.6398"
"86000US13797","zcta","2019","87.56","22.9796","10.0621"
"86000US13801","zcta","2019","81.41","14.5166","5.4037"
"86000US13802","zcta","2019","104.68","60.3253","41.677"
"86000US13803","zcta","2019","95.16","37.6167","20.8696"
"86000US13804","zcta","2019","95.76","38.9519","21.9876"
"86000US13806","zcta","2019","97.96","44.1221","26.5839"
"86000US13807","zcta","2019","103.52","57.5545","39.3168"
"86000US13808","zcta","2019","102.98","56.333","37.9814"
"86000US13809","zcta","2019","101.19","52.043","33.8509"
"86000US13810","zcta","2019","116.67","81.5514","68.1677"
"86000US13811","zcta","2019","112.11","75.1096","59.7205"
"86000US13812","zcta","2019","95.98","39.5275","22.4224"
"86000US13813","zcta","2019","105.22","61.53","42.9814"
"86000US13815","zcta","2019","99.55","48.0942","29.8137"
"86000US13820","zcta","2019","115.56","80.1459","66.2733"
"86000US13825","zcta","2019","104.87","60.8138","42.1429"
"86000US13826","zcta","2019",NA,NA,NA
"86000US13827","zcta","2019","109.29","70.0632","53.2919"
"86000US13830","zcta","2019","97.15","42.2347","24.8447"
"86000US13832","zcta","2019","89.36","25.8709","12.4534"
"86000US13833","zcta","2019","103.94","58.545","40.559"
"86000US13834","zcta","2019","102.54","55.2522","36.8012"
"86000US13835","zcta","2019","88.26","24.1207","10.8075"
"86000US13838","zcta","2019","91.63","30.1543","15.7764"
"86000US13839","zcta","2019","103.83","58.2773","40.2484"
"86000US13841","zcta","2019","80.55","13.5328","4.8137"
"86000US13842","zcta","2019","89.09","25.4124","12.0497"
"86000US13843","zcta","2019","89.92","26.828","13.5404"
"86000US13844","zcta","2019","93.96","34.9162","18.882"
"86000US13845","zcta","2019",NA,NA,NA
"86000US13846","zcta","2019","101.15","51.9593","33.7888"
"86000US13847","zcta","2019",NA,NA,NA
"86000US13849","zcta","2019","94.58","36.3049","19.8758"
"86000US13850","zcta","2019","125.1","90.4427","82.2671"
"86000US13856","zcta","2019","99.93","48.9911","30.6211"
"86000US13859","zcta","2019","106.16","63.6014","45.4037"
"86000US13860","zcta","2019",NA,NA,NA
"86000US13861","zcta","2019","125.86","91.0183","83.1056"
"86000US13862","zcta","2019","100.28","49.9481","31.8634"
"86000US13863","zcta","2019","86.26","20.8982","8.6335"
"86000US13864","zcta","2019","116.83","81.7589","68.5093"
"86000US13865","zcta","2019","110.4","72.2083","55.9006"
"86000US13901","zcta","2019","103.51","57.5411","39.2547"
"86000US13902","zcta","2019",NA,NA,NA
"86000US13903","zcta","2019","101.39","52.555","34.3478"
"86000US13904","zcta","2019","92.43","31.6668","16.7391"
"86000US13905","zcta","2019","105.31","61.7374","43.2609"
"86000US14001","zcta","2019","116.51","81.3606","68.0745"
"86000US14004","zcta","2019","101.71","53.3146","35.3416"
"86000US14005","zcta","2019","107.6","66.7135","48.5093"
"86000US14006","zcta","2019","103.7","58.0096","40.0621"
"86000US14008","zcta","2019","105.11","61.3325","42.7329"
"86000US14009","zcta","2019","100.26","49.9013","31.8012"
"86000US14011","zcta","2019","97.38","42.7367","25.4658"
"86000US14012","zcta","2019","101.12","51.889","33.6025"
"86000US14013","zcta","2019","89.91","26.8146","13.4783"
"86000US14020","zcta","2019","103.57","57.695","39.5963"
"86000US14024","zcta","2019","105.58","62.303","44.1304"
"86000US14025","zcta","2019","131.44","94.6792","89.2547"
"86000US14026","zcta","2019","121.25","87.0294","76.7081"
"86000US14028","zcta","2019","105.57","62.2829","44.0373"
"86000US14030","zcta","2019","95.41","38.1856","21.1801"
"86000US14031","zcta","2019","128.34","92.8454","86.3354"
"86000US14032","zcta","2019","133.17","95.5593","91.3665"
"86000US14033","zcta","2019","123.4","88.9268","79.472"
"86000US14034","zcta","2019",NA,NA,NA
"86000US14035","zcta","2019",NA,NA,NA
"86000US14036","zcta","2019","109.11","69.6751","52.6708"
"86000US14037","zcta","2019","103.46","57.4273","38.9441"
"86000US14039","zcta","2019",NA,NA,NA
"86000US14040","zcta","2019","95.81","39.0557","22.1118"
"86000US14041","zcta","2019","80.41","13.3822","4.5963"
"86000US14042","zcta","2019","79.4","12.395","4.0994"
"86000US14043","zcta","2019","110.74","72.8006","56.9565"
"86000US14047","zcta","2019","104.99","61.1016","42.6087"
"86000US14048","zcta","2019","92.33","31.4962","16.4596"
"86000US14051","zcta","2019","136.23","96.8444","93.2298"
"86000US14052","zcta","2019","124.27","89.7902","80.9627"
"86000US14054","zcta","2019","108.87","69.1396","51.9876"
"86000US14055","zcta","2019","107.61","66.7537","48.6646"
"86000US14057","zcta","2019","113.3","77.0003","62.4224"
"86000US14058","zcta","2019","108.38","68.206","50.9938"
"86000US14059","zcta","2019","128.37","92.8722","86.3975"
"86000US14060","zcta","2019","88.19","24.0203","10.7453"
"86000US14061","zcta","2019","92.92","32.7143","17.3292"
"86000US14062","zcta","2019","89.9","26.8012","13.4161"
"86000US14063","zcta","2019","120.27","86.0623","75.2174"
"86000US14065","zcta","2019","88.64","24.6495","11.0559"
"86000US14066","zcta","2019","93.02","32.8715","17.5155"
"86000US14067","zcta","2019","111.68","74.4069","58.7578"
"86000US14068","zcta","2019","114.98","79.3495","65.4658"
"86000US14069","zcta","2019","109.72","70.9433","54.0994"
"86000US14070","zcta","2019","95.62","38.7009","21.7391"
"86000US14072","zcta","2019","119.18","84.8476","73.4161"
"86000US14075","zcta","2019","120.34","86.1326","75.3727"
"86000US14080","zcta","2019","110.42","72.2284","56.0559"
"86000US14081","zcta","2019","96.61","40.9664","23.7267"
"86000US14082","zcta","2019","111.52","74.1559","58.2609"
"86000US14085","zcta","2019","120.17","85.9686","75.0311"
"86000US14086","zcta","2019","121.99","87.7221","77.6398"
"86000US14091","zcta","2019","105.27","61.6471","43.1056"
"86000US14092","zcta","2019","117.43","82.6055","69.7205"
"86000US14094","zcta","2019","110.45","72.2919","56.2112"
"86000US14098","zcta","2019","94.14","35.3077","19.1925"
"86000US14101","zcta","2019","93.81","34.5414","18.6957"
"86000US14102","zcta","2019","116","80.7315","66.8944"
"86000US14103","zcta","2019","100","49.1952","30.9938"
"86000US14105","zcta","2019","106.02","63.2868","45.0932"
"86000US14108","zcta","2019","102.34","54.777","36.3354"
"86000US14109","zcta","2019",NA,NA,NA
"86000US14111","zcta","2019","98.88","46.421","28.4472"
"86000US14112","zcta","2019",NA,NA,NA
"86000US14113","zcta","2019","101.45","52.6788","34.4099"
"86000US14120","zcta","2019","113.56","77.4153","62.6398"
"86000US14125","zcta","2019","102.87","56.1021","37.7019"
"86000US14126","zcta","2019","111.33","73.8614","58.0124"
"86000US14127","zcta","2019","125.96","91.0919","83.2298"
"86000US14129","zcta","2019","102.83","55.995","37.4534"
"86000US14130","zcta","2019","81.19","14.2355","5.2795"
"86000US14131","zcta","2019","99.22","47.1974","29.1925"
"86000US14132","zcta","2019","104.88","60.8339","42.236"
"86000US14134","zcta","2019","110.42","72.2284","56.0559"
"86000US14135","zcta","2019","111.88","74.7549","59.1615"
"86000US14136","zcta","2019","104.07","58.8863","40.7453"
"86000US14138","zcta","2019","82.75","16.143","6.1491"
"86000US14139","zcta","2019","129.6","93.5448","87.205"
"86000US14141","zcta","2019","108.89","69.1831","52.1118"
"86000US14143","zcta","2019","110.09","71.6729","55.3106"
"86000US14145","zcta","2019","112.95","76.4716","61.5528"
"86000US14150","zcta","2019","109.88","71.2044","54.441"
"86000US14167","zcta","2019","107.6","66.7135","48.5093"
"86000US14168","zcta","2019",NA,NA,NA
"86000US14169","zcta","2019","112.72","76.1102","61.118"
"86000US14170","zcta","2019","124.13","89.6563","80.8696"
"86000US14171","zcta","2019","109.67","70.8162","53.913"
"86000US14172","zcta","2019","110.44","72.2786","56.1491"
"86000US14173","zcta","2019","111.27","73.761","57.8571"
"86000US14174","zcta","2019","114.28","78.4359","64.1615"
"86000US01420","zcta","2019","99.96","49.0814","10.3792"
"86000US14201","zcta","2019","91.01","28.9195","15.0311"
"86000US14202","zcta","2019","114.45","78.6768","64.6273"
"86000US14203","zcta","2019","103.33","57.1663","38.5714"
"86000US14204","zcta","2019","89.06","25.3756","11.9255"
"86000US14206","zcta","2019","93.49","33.8587","18.2919"
"86000US14207","zcta","2019","79.48","12.4586","4.1615"
"86000US14208","zcta","2019","94.69","36.5258","20.3106"
"86000US14209","zcta","2019","117.19","82.2374","69.2547"
"86000US14210","zcta","2019","90.26","27.4571","13.9752"
"86000US14211","zcta","2019","84.18","17.9667","7.0807"
"86000US14212","zcta","2019","73.42","7.7636","2.4224"
"86000US14213","zcta","2019","77.73","10.859","3.5404"
"86000US14214","zcta","2019","119.55","85.3428","74.2236"
"86000US14215","zcta","2019","100.34","50.0887","32.0186"
"86000US14216","zcta","2019","120.56","86.3601","75.8385"
"86000US14217","zcta","2019","117.28","82.3846","69.3789"
"86000US14218","zcta","2019","87.55","22.9662","10"
"86000US14219","zcta","2019","103.09","56.6242","38.1988"
"86000US14220","zcta","2019","107.69","66.8808","48.8509"
"86000US14221","zcta","2019","131.24","94.5588","89.0683"
"86000US14222","zcta","2019","127.19","92.049","85.3106"
"86000US14223","zcta","2019","121.63","87.441","77.236"
"86000US14224","zcta","2019","115.06","79.4699","65.528"
"86000US14225","zcta","2019","110.09","71.6729","55.3106"
"86000US14226","zcta","2019","125.7","90.8911","82.9193"
"86000US14227","zcta","2019","107.89","67.2757","49.5342"
"86000US14228","zcta","2019","122.92","88.5453","78.7578"
"86000US14261","zcta","2019",NA,NA,NA
"86000US01430","zcta","2019","124.9","90.3089","59.7804"
"86000US14301","zcta","2019","86.86","21.8184","9.3168"
"86000US14302","zcta","2019",NA,NA,NA
"86000US14303","zcta","2019","90.91","28.712","14.7826"
"86000US14304","zcta","2019","109.05","69.5512","52.3913"
"86000US14305","zcta","2019","97.21","42.3485","25.1242"
"86000US01431","zcta","2019","119.04","84.6702","44.511"
"86000US01432","zcta","2019","132.55","95.2381","76.2475"
"86000US01434","zcta","2019",NA,NA,NA
"86000US01436","zcta","2019","106.03","63.3136","17.7645"
"86000US01438","zcta","2019","105.42","61.9683","16.3673"
"86000US01440","zcta","2019","103.25","56.9688","13.7725"
"86000US14411","zcta","2019","95.04","37.3222","20.5901"
"86000US14414","zcta","2019","121.04","86.7952","76.2112"
"86000US14415","zcta","2019","63.6","3.8316","0.9938"
"86000US14416","zcta","2019","106.98","65.3515","47.0186"
"86000US14418","zcta","2019","114.35","78.5329","64.3789"
"86000US14420","zcta","2019","116.19","80.9423","67.5155"
"86000US14422","zcta","2019","109.89","71.2211","54.5652"
"86000US14423","zcta","2019","106.5","64.3209","45.8385"
"86000US14424","zcta","2019","117.14","82.1905","69.1304"
"86000US14425","zcta","2019","121.23","87.0026","76.646"
"86000US14427","zcta","2019","105.43","61.9918","43.6335"
"86000US14428","zcta","2019","111.78","74.6177","59.0062"
"86000US14432","zcta","2019","104.73","60.439","41.7391"
"86000US14433","zcta","2019","85.22","19.3588","7.6398"
"86000US14435","zcta","2019","113.56","77.4153","62.6398"
"86000US14437","zcta","2019","91.86","30.5424","16.0248"
"86000US14441","zcta","2019","105.42","61.9683","43.5093"
"86000US14445","zcta","2019","116.01","80.7449","66.9565"
"86000US14450","zcta","2019","128.89","93.1834","86.9565"
"86000US14454","zcta","2019","114.95","79.3193","65.3416"
"86000US14456","zcta","2019","106.82","65.0704","46.5528"
"86000US14462","zcta","2019","95.04","37.3222","20.5901"
"86000US14464","zcta","2019","108.28","68.0153","50.7764"
"86000US14466","zcta","2019","104.98","61.0749","42.5466"
"86000US14467","zcta","2019","112.56","75.8324","60.559"
"86000US14468","zcta","2019","117.91","83.1911","70.6832"
"86000US14469","zcta","2019","108.39","68.2261","51.0559"
"86000US14470","zcta","2019","103.22","56.8952","38.323"
"86000US14471","zcta","2019","103.85","58.3375","40.3727"
"86000US14472","zcta","2019","133.08","95.5125","91.3043"
"86000US14475","zcta","2019","137.18","97.2392","93.9752"
"86000US14476","zcta","2019","112.8","76.234","61.3043"
"86000US14477","zcta","2019","125.98","91.112","83.2919"
"86000US14478","zcta","2019",NA,NA,NA
"86000US14479","zcta","2019","74.78","8.7073","2.795"
"86000US14480","zcta","2019","116.84","81.7689","68.6957"
"86000US14481","zcta","2019","105.51","62.1524","43.882"
"86000US14482","zcta","2019","110.41","72.2217","55.9627"
"86000US14485","zcta","2019","114.4","78.6099","64.472"
"86000US14486","zcta","2019","107.96","67.4163","49.7516"
"86000US14487","zcta","2019","121.83","87.595","77.4534"
"86000US14489","zcta","2019","92.88","32.6406","17.2671"
"86000US01450","zcta","2019","133.35","95.6664","77.8443"
"86000US14502","zcta","2019","114.93","79.2859","65.2795"
"86000US14504","zcta","2019","98.65","45.8856","28.2609"
"86000US14505","zcta","2019","101.37","52.5115","34.2857"
"86000US14506","zcta","2019","139","97.8349","95.0311"
"86000US14507","zcta","2019","111.62","74.2864","58.4472"
"86000US01451","zcta","2019","147.24","99.2504","94.6108"
"86000US14510","zcta","2019","101.59","53.0636","34.7826"
